Tweet Id,Followers,Friends,Favorites,Day,Month,Date,Time,Year,Pos,Neg,Mentions_count,Hashtags_count,bin,Mentions_score,Hashtags_score,Mentions_score_avg,Hashtags_score_avg
1.25044E+18,6044,649,165,3,4,15,15,2020,1,-1,0,3,0,0,5539,0,1846.333333
1.2422E+18,1646992,378,11,1,3,23,21,2020,2,-1,0,0,0,0,0,0,0
1.18756E+18,26737,2438,779,5,10,25,3,2019,1,-1,0,0,0,0,0,0,0
1.21402E+18,27390,3435,62,1,1,6,3,2020,1,-1,0,1,0,0,1,0,1
1.24685E+18,45065,19773,122,7,4,5,17,2020,1,-1,1,0,0,8,0,8,0
1.24502E+18,1099299,5024,87,2,3,31,16,2020,2,-1,1,0,0,30,0,30,0
1.19869E+18,23927,1565,210,7,11,24,19,2019,1,-3,0,0,0,0,0,0,0
1.25095E+18,2,26,65,5,4,17,1,2020,1,-1,0,3,0,0,472,0,157.3333333
1.20226E+18,6296922,325,23,3,12,4,16,2019,2,-1,0,0,0,0,0,0,0
1.24953E+18,28209,27991,36,1,4,13,2,2020,4,-3,0,0,0,0,0,0,0
1.20881E+18,124,483,29,7,12,22,17,2019,3,-1,1,4,0,87,22,87,5.5
1.2456E+18,4585,1705,31,4,4,2,6,2020,1,-1,0,2,0,0,7475,0,3737.5
1.24511E+18,33140,3519,63,2,3,31,21,2020,1,-1,0,0,0,0,0,0,0
1.24056E+18,17925,227,14,4,3,19,8,2020,2,-1,5,1,0,17232,34,3446.4,34
1.25548E+18,774,375,53,3,4,29,12,2020,1,-1,1,0,0,888,0,888,0
1.23253E+18,12054,716,73,3,2,26,4,2020,1,-4,0,0,0,0,0,0,0
1.19286E+18,200952,978,267,5,11,8,17,2019,3,-1,1,1,0,26206,81,26206,81
1.24709E+18,1558720,47,108,1,4,6,9,2020,1,-1,0,0,0,0,0,0,0
1.24197E+18,1975728,9914,85,1,3,23,6,2020,2,-1,1,1,0,9,963,9,963
1.20833E+18,2002693,1,100,6,12,21,10,2019,1,-2,0,1,0,0,3,0,3
1.23134E+18,145377,150,110,6,2,22,22,2020,2,-1,0,0,0,0,0,0,0
1.2432E+18,6098,2050,41,4,3,26,15,2020,1,-3,6,4,0,11975,238019,1995.833333,59504.75
1.19017E+18,2416,477,67,5,11,1,7,2019,1,-1,0,0,0,0,0,0,0
1.24775E+18,1869,710,27,3,4,8,5,2020,2,-1,0,1,0,0,2103,0,2103
1.23998E+18,18894,20128,11,2,3,17,18,2020,1,-4,0,0,0,0,0,0,0
1.25044E+18,35061,657,121,3,4,15,15,2020,1,-1,0,0,0,0,0,0,0
1.24036E+18,7636,437,35,3,3,18,19,2020,1,-1,0,0,0,0,0,0,0
1.21706E+18,5001,1205,26,2,1,14,12,2020,1,-1,0,0,0,0,0,0,0
1.23541E+18,194,175,320,4,3,5,3,2020,2,-4,4,0,0,15500,0,3875,0
1.20375E+18,385,324,12,7,12,8,18,2019,2,-3,0,0,0,0,0,0,0
1.25122E+18,81618,69908,29,5,4,17,18,2020,1,-2,0,0,0,0,0,0,0
1.25046E+18,329,1280,86,3,4,15,16,2020,2,-1,0,0,0,0,0,0,0
1.20847E+18,3371,1284,392,6,12,21,19,2019,1,-1,0,0,0,0,0,0,0
1.22323E+18,3027963,1195,15,5,1,31,12,2020,1,-1,0,0,0,0,0,0,0
1.24972E+18,56653,9241,129,1,4,13,15,2020,1,-1,0,0,0,0,0,0,0
1.19568E+18,27681,12,8,6,11,16,12,2019,1,-1,0,1,0,0,2,0,2
1.23613E+18,51326,2215,46,6,3,7,3,2020,1,-1,0,0,0,0,0,0,0
1.18445E+18,31627,576,64,3,10,16,12,2019,2,-3,0,0,0,0,0,0,0
1.19932E+18,584,96,52,2,11,26,13,2019,2,-1,0,1,0,0,1,0,1
1.22551E+18,5,24,36,4,2,6,20,2020,1,-2,0,0,0,0,0,0,0
1.23486E+18,11727,1312,36,2,3,3,15,2020,1,-2,0,0,0,0,0,0,0
1.19046E+18,256800,10476,143,6,11,2,2,2019,1,-1,0,0,0,0,0,0,0
1.25262E+18,878905,828,98,2,4,21,15,2020,2,-1,3,3,0,45,38535,15,12845
1.22195E+18,626078,986,88,2,1,28,0,2020,1,-4,0,0,0,0,0,0,0
1.21417E+18,51658,10164,97,1,1,6,13,2020,1,-1,0,0,0,0,0,0,0
1.2264E+18,2523,2747,5,7,2,9,7,2020,1,-3,1,1,0,625,392,625,392
1.24357E+18,30522,5494,14,5,3,27,15,2020,2,-2,0,1,0,0,250,0,250
1.24995E+18,4934,959,16,2,4,14,6,2020,1,-4,0,1,0,0,450,0,450
1.24418E+18,6581,4842,72,7,3,29,8,2020,2,-3,0,0,0,0,0,0,0
1.24374E+18,39890,433,55,6,3,28,3,2020,2,-1,1,0,0,3,0,3,0
1.24706E+18,2989,158,126,1,4,6,7,2020,1,-1,1,3,0,344,3044,344,1014.666667
1.25196E+18,1487,873,184,7,4,19,19,2020,1,-1,0,0,0,0,0,0,0
1.2408E+18,879844,229566,46,5,3,20,0,2020,1,-2,0,1,0,0,22,0,22
1.18248E+18,11512,11153,8,5,10,11,2,2019,1,-1,0,0,0,0,0,0,0
1.25547E+18,16982,1073,61,3,4,29,12,2020,2,-2,0,0,0,0,0,0,0
1.25085E+18,31035,3842,23,4,4,16,18,2020,1,-1,0,0,0,0,0,0,0
1.25067E+18,21206,298,37,4,4,16,6,2020,2,-1,0,2,0,0,16560,0,8280
1.20591E+18,154801,1712,15,6,12,14,18,2019,2,-1,0,0,0,0,0,0,0
1.24375E+18,898,1130,53,6,3,28,3,2020,3,-1,0,0,0,0,0,0,0
1.25198E+18,805005,771,69,7,4,19,21,2020,3,-1,0,0,0,0,0,0,0
1.21942E+18,12238,9093,21,2,1,21,0,2020,2,-1,1,1,0,1127,702,1127,702
1.23909E+18,27945,3456,96,7,3,15,7,2020,1,-1,0,0,0,0,0,0,0
1.25042E+18,50808,47192,30,3,4,15,13,2020,1,-3,0,5,0,0,1874,0,374.8
1.23463E+18,74701,1445,50,2,3,3,0,2020,1,-1,0,1,0,0,4794,0,4794
1.20398E+18,73680,153,73,1,12,9,10,2019,2,-1,0,0,0,0,0,0,0
1.23627E+18,35526,1,79,6,3,7,12,2020,3,-1,1,5,0,13927,994,13927,198.8
1.20821E+18,1594,724,63,6,12,21,2,2019,2,-2,0,0,0,0,0,0,0
1.20518E+18,1850,102,38,4,12,12,17,2019,1,-4,0,0,0,0,0,0,0
1.20119E+18,741,304,34,7,12,1,17,2019,1,-1,0,0,0,0,0,0,0
1.21299E+18,2112,149,80,5,1,3,6,2020,1,-1,0,1,0,0,10,0,10
1.25257E+18,2403,4266,28,2,4,21,12,2020,1,-2,2,0,0,8829,0,4414.5,0
1.21786E+18,3181,457,88,4,1,16,17,2020,1,-3,0,0,0,0,0,0,0
1.23667E+18,213,686,386,7,3,8,15,2020,1,-2,6,0,0,16,0,2.666666667,0
1.24023E+18,10844,4,40,3,3,18,11,2020,2,-1,0,3,0,0,464782,0,154927.3333
1.24463E+18,76875,485,37,1,3,30,14,2020,2,-1,0,1,0,0,6163,0,6163
1.17949E+18,4650,3849,34,3,10,2,20,2019,1,-2,0,0,0,0,0,0,0
1.23954E+18,660132,211,32,1,3,16,13,2020,1,-1,3,0,0,122,0,40.66666667,0
1.25492E+18,64040,1102,54,1,4,27,23,2020,1,-1,1,0,0,1,0,1,0
1.24014E+18,165039,14040,100,3,3,18,4,2020,2,-2,0,0,0,0,0,0,0
1.23808E+18,3982,1144,38,4,3,12,12,2020,1,-3,0,3,0,0,7254,0,2418
1.23556E+18,16811,659,47,4,3,5,13,2020,1,-1,0,0,0,0,0,0,0
1.1955E+18,31694,1186,378,6,11,16,0,2019,1,-1,0,0,0,0,0,0,0
1.19818E+18,15265,181,29,6,11,23,10,2019,3,-1,10,2,0,2723,27,272.3,13.5
1.24938E+18,97759,38708,26,7,4,12,16,2020,2,-3,3,1,0,140,28,46.66666667,28
1.24942E+18,191714,160374,84,7,4,12,19,2020,2,-1,0,0,0,0,0,0,0
1.24755E+18,46880,1944,46,2,4,7,15,2020,3,-1,0,0,0,0,0,0,0
1.2335E+18,36444,22732,264,5,2,28,21,2020,1,-1,0,0,0,0,0,0,0
1.20845E+18,2314,377,127,6,12,21,18,2019,2,-4,0,0,0,0,0,0,0
1.24182E+18,7926,3391,78,7,3,22,20,2020,2,-1,0,23,0,0,4073,0,177.0869565
1.25305E+18,47010,1546,38,3,4,22,19,2020,1,-1,0,0,0,0,0,0,0
1.23675E+18,1269841,113,72,7,3,8,20,2020,1,-1,0,0,0,0,0,0,0
1.24027E+18,602,996,68,3,3,18,13,2020,1,-1,0,0,0,0,0,0,0
1.24138E+18,700,18,35,6,3,21,15,2020,2,-3,2,0,0,5,0,2.5,0
1.23132E+18,42682,36235,27,6,2,22,20,2020,1,-2,0,6,0,0,12870,0,2145
1.25512E+18,35900,796,95,2,4,28,12,2020,2,-4,0,0,0,0,0,0,0
1.24259E+18,1335,769,6,2,3,24,23,2020,3,-1,0,0,0,0,0,0,0
1.25155E+18,187589,60,190,6,4,18,16,2020,2,-1,1,2,0,78,17003,78,8501.5
1.24913E+18,45426,35070,32,7,4,12,0,2020,3,-1,0,0,0,0,0,0,0
1.18652E+18,4318,582,43,2,10,22,5,2019,1,-2,0,1,0,0,1,0,1
1.25594E+18,9645,2876,59,4,4,30,19,2020,1,-1,0,1,0,0,1,0,1
1.21598E+18,352,204,1,6,1,11,12,2020,4,-3,3,2,0,13363,11476,4454.333333,5738
1.23752E+18,4595459,3675,790,2,3,10,23,2020,1,-2,1,0,0,19,0,19,0
1.23651E+18,473,550,64,7,3,8,4,2020,1,-2,0,1,0,0,1784,0,1784
1.23998E+18,198420,297,42,2,3,17,18,2020,2,-1,0,0,0,0,0,0,0
1.22471E+18,27226,16572,48,2,2,4,15,2020,1,-1,0,1,0,0,65,0,65
1.23562E+18,154,278,155,4,3,5,17,2020,1,-1,1,8,0,3489,6607,3489,825.875
1.22238E+18,549,642,60,3,1,29,5,2020,2,-3,2,0,0,54,0,27,0
1.25401E+18,3872,1036,157,6,4,25,11,2020,2,-1,0,2,0,0,258959,0,129479.5
1.18941E+18,409,273,23,3,10,30,5,2019,3,-3,0,0,0,0,0,0,0
1.21309E+18,979252,442,60,5,1,3,13,2020,1,-1,0,0,0,0,0,0,0
1.24838E+18,4617,3722,24,4,4,9,22,2020,2,-3,0,0,0,0,0,0,0
1.1911E+18,5148,174,185,7,11,3,20,2019,2,-3,0,0,0,0,0,0,0
1.24827E+18,5209,178,108,4,4,9,15,2020,1,-1,1,2,0,1964,63,1964,31.5
1.24899E+18,284599,267941,25,6,4,11,15,2020,2,-1,0,0,0,0,0,0,0
1.23668E+18,3385,22,66,7,3,8,15,2020,2,-1,0,0,0,0,0,0,0
1.22109E+18,2666,512,33,6,1,25,15,2020,2,-1,0,0,0,0,0,0,0
1.20142E+18,821791,176,73,1,12,2,8,2019,1,-1,0,1,0,0,6682,0,6682
1.234E+18,8221,85,19,7,3,1,6,2020,1,-3,0,3,0,0,1184,0,394.6666667
1.24178E+18,49904,42804,13,7,3,22,17,2020,1,-4,0,2,0,0,251149,0,125574.5
1.19944E+18,273,485,46,2,11,26,21,2019,1,-1,0,0,0,0,0,0,0
1.2418E+18,191724,64521,204,7,3,22,19,2020,2,-2,0,9,0,0,15118,0,1679.777778
1.23847E+18,13939,14445,38,5,3,13,14,2020,3,-1,0,5,0,0,10850,0,2170
1.20428E+18,259068,1,20,2,12,10,6,2019,1,-1,0,2,0,0,1673,0,836.5
1.24241E+18,3415,1493,10,2,3,24,11,2020,1,-3,0,5,0,0,231719,0,46343.8
1.25506E+18,320,396,23,2,4,28,9,2020,2,-1,0,0,0,0,0,0,0
1.25101E+18,285,1242,26,5,4,17,5,2020,1,-2,0,0,0,0,0,0,0
1.22779E+18,30666,1309,25,4,2,13,3,2020,1,-1,0,0,0,0,0,0,0
1.19956E+18,139917,2114,205,3,11,27,5,2019,3,-2,0,0,0,0,0,0,0
1.24363E+18,27497,4846,148,5,3,27,20,2020,1,-1,0,0,0,0,0,0,0
1.24061E+18,70779,58107,17,4,3,19,11,2020,1,-1,0,1,0,0,26,0,26
1.23751E+18,229272,62,36,2,3,10,22,2020,1,-1,0,2,0,0,141,0,70.5
1.2466E+18,8814,725,107,7,4,5,1,2020,2,-1,0,0,0,0,0,0,0
1.24441E+18,162184,5314,18,7,3,29,23,2020,1,-2,0,0,0,0,0,0,0
1.1938E+18,54,121,76,1,11,11,8,2019,2,-2,2,0,0,29,0,14.5,0
1.23345E+18,54262,2380,29,5,2,28,17,2020,1,-1,0,1,0,0,52933,0,52933
1.23995E+18,4769263,1255,56,2,3,17,16,2020,1,-1,1,1,0,4151,258958,4151,258958
1.23955E+18,1799236,671,16,1,3,16,13,2020,1,-3,0,2,0,0,206353,0,103176.5
1.24542E+18,38599,20681,199,3,4,1,18,2020,1,-2,0,1,0,0,112,0,112
1.23975E+18,154907,19464,282,2,3,17,2,2020,2,-2,0,0,0,0,0,0,0
1.19679E+18,693,57,102,2,11,19,14,2019,1,-1,0,0,0,0,0,0,0
1.24714E+18,48693,43278,49,1,4,6,12,2020,2,-1,0,3,0,0,14283,0,4761
1.23119E+18,1462,289,56,6,2,22,12,2020,4,-1,0,5,0,0,168,0,33.6
1.21661E+18,43219,3480,9,1,1,13,6,2020,3,-1,1,1,0,1,1,1,1
1.24649E+18,16695,7711,167,6,4,4,17,2020,1,-2,0,0,0,0,0,0,0
1.24422E+18,344153,750,37,7,3,29,10,2020,1,-4,0,1,0,0,205754,0,205754
1.20232E+18,1207613,113,96,3,12,4,20,2019,1,-1,0,0,0,0,0,0,0
1.24898E+18,22392,1080,14,6,4,11,14,2020,4,-2,0,2,0,0,259056,0,129528
1.18784E+18,3408,1945,21,5,10,25,21,2019,1,-1,0,0,0,0,0,0,0
1.22785E+18,26216,1485,15,4,2,13,6,2020,2,-1,0,0,0,0,0,0,0
1.2385E+18,585,1123,21,5,3,13,16,2020,2,-1,0,1,0,0,258958,0,258958
1.25242E+18,9689,8698,45,2,4,21,2,2020,1,-1,0,0,0,0,0,0,0
1.2408E+18,796546,475,298,5,3,20,0,2020,2,-1,0,0,0,0,0,0,0
1.24399E+18,3122,1817,31,6,3,28,19,2020,1,-1,0,4,0,0,33024,0,8256
1.24642E+18,716039,155,55,6,4,4,13,2020,1,-2,0,0,0,0,0,0,0
1.19717E+18,1611,524,42,3,11,20,15,2019,2,-1,4,2,0,133,6,33.25,3
1.22391E+18,1026448,129,26,7,2,2,9,2020,1,-1,0,0,0,0,0,0,0
1.20379E+18,17562,761,155,7,12,8,21,2019,2,-1,0,1,0,0,1,0,1
1.24834E+18,43816,46032,28,4,4,9,19,2020,2,-3,0,2,0,0,5316,0,2658
1.23923E+18,4408,140,26,7,3,15,16,2020,2,-2,0,0,0,0,0,0,0
1.23912E+18,45138,445,19,7,3,15,9,2020,2,-1,0,0,0,0,0,0,0
1.19285E+18,8197,7946,26,5,11,8,17,2019,2,-1,0,0,0,0,0,0,0
1.23893E+18,15938,985,72,6,3,14,20,2020,2,-1,0,0,0,0,0,0,0
1.20247E+18,944,319,90,4,12,5,6,2019,3,-1,0,0,0,0,0,0,0
1.24772E+18,48545,988,15,3,4,8,3,2020,1,-1,0,0,0,0,0,0,0
1.25376E+18,1236952,805,96,5,4,24,18,2020,1,-1,0,0,0,0,0,0,0
1.19898E+18,2911,389,180,1,11,25,15,2019,2,-2,0,0,0,0,0,0,0
1.22039E+18,4333,3402,27,4,1,23,16,2020,3,-1,1,4,0,357,12805,357,3201.25
1.24793E+18,3443,449,307,3,4,8,16,2020,3,-3,0,4,0,0,262067,0,65516.75
1.2455E+18,209030,3939,26,4,4,2,0,2020,1,-1,0,0,0,0,0,0,0
1.19138E+18,25754,101,102,1,11,4,15,2019,1,-2,0,1,0,0,90,0,90
1.24044E+18,15162,420,91,4,3,19,0,2020,1,-1,0,0,0,0,0,0,0
1.23765E+18,245011,431,59,3,3,11,8,2020,1,-3,0,0,0,0,0,0,0
1.2416E+18,45078,28232,54,7,3,22,5,2020,2,-2,0,0,0,0,0,0,0
1.20042E+18,3226,3331,26,5,11,29,14,2019,2,-4,1,1,0,11985,1,11985,1
1.24866E+18,4068,4958,30,5,4,10,17,2020,2,-1,0,5,0,0,23805,0,4761
1.24413E+18,9971,5799,26,7,3,29,4,2020,1,-1,0,0,0,0,0,0,0
1.24073E+18,95352,935,15,4,3,19,20,2020,1,-2,0,0,0,0,0,0,0
1.25111E+18,691,147,120,5,4,17,11,2020,1,-3,6,7,0,31,32698,5.166666667,4671.142857
1.22842E+18,842,449,222,5,2,14,20,2020,2,-1,0,0,0,0,0,0,0
1.21268E+18,63968,7767,29,4,1,2,10,2020,2,-1,1,0,0,136,0,136,0
1.21709E+18,45293,975,37,2,1,14,14,2020,1,-1,1,0,0,14,0,14,0
1.24435E+18,30786,2260,59,7,3,29,19,2020,1,-1,0,0,0,0,0,0,0
1.25181E+18,5282,203,34,7,4,19,9,2020,3,-3,0,0,0,0,0,0,0
1.20196E+18,59822,3296,306,2,12,3,20,2019,1,-3,0,0,0,0,0,0,0
1.20635E+18,6902,575,75,7,12,15,23,2019,3,-1,0,0,0,0,0,0,0
1.19723E+18,1869,7,113,3,11,20,18,2019,3,-1,0,0,0,0,0,0,0
1.24932E+18,7484221,508,103,7,4,12,13,2020,1,-1,0,0,0,0,0,0,0
1.20552E+18,485221,77,115,5,12,13,16,2019,1,-1,0,1,0,0,630,0,630
1.19566E+18,13,5,98,6,11,16,11,2019,2,-1,0,3,0,0,6652,0,2217.333333
1.24107E+18,18475,5034,18,5,3,20,18,2020,2,-3,0,0,0,0,0,0,0
1.25108E+18,1346,3045,5,5,4,17,9,2020,1,-1,0,1,0,0,3,0,3
1.23752E+18,46796,80,36,2,3,10,23,2020,1,-1,0,0,0,0,0,0,0
1.24092E+18,22223,311,50,5,3,20,8,2020,1,-1,0,0,0,0,0,0,0
1.24167E+18,89,25,28,7,3,22,9,2020,2,-2,0,1,0,0,1,0,1
1.19383E+18,280869,2803,145,1,11,11,10,2019,1,-1,0,0,0,0,0,0,0
1.25197E+18,15332,1715,40,7,4,19,20,2020,1,-2,1,2,0,11985,82,11985,41
1.17997E+18,171,2655,39,5,10,4,3,2019,1,-1,0,1,0,0,24,0,24
1.24683E+18,1272,297,157,7,4,5,15,2020,1,-2,0,3,0,0,2599,0,866.3333333
1.22037E+18,223663,78,46,4,1,23,15,2020,3,-1,0,0,0,0,0,0,0
1.18627E+18,22612,1402,436,1,10,21,13,2019,1,-3,0,0,0,0,0,0,0
1.1852E+18,1860,91,46,5,10,18,14,2019,2,-1,0,2,0,0,4,0,2
1.20579E+18,1613,1527,32,6,12,14,10,2019,1,-1,0,3,0,0,143,0,47.66666667
1.22623E+18,2322,964,144,6,2,8,19,2020,1,-3,0,0,0,0,0,0,0
1.23876E+18,1983,2634,81,6,3,14,9,2020,2,-1,0,5,0,0,1191,0,238.2
1.25099E+18,319492,26265,44,5,4,17,3,2020,1,-3,0,2,0,0,519,0,259.5
1.23974E+18,23503,351,135,2,3,17,2,2020,1,-1,0,2,0,0,399,0,199.5
1.23971E+18,79474,381,40,2,3,17,0,2020,1,-3,0,0,0,0,0,0,0
1.18586E+18,16447,1074,151,7,10,20,10,2019,1,-1,0,0,0,0,0,0,0
1.24894E+18,7331,648,80,6,4,11,11,2020,1,-1,1,0,0,254,0,254,0
1.24465E+18,28755,29543,54,1,3,30,15,2020,2,-3,0,0,0,0,0,0,0
1.24504E+18,529831,1057,228,2,3,31,17,2020,2,-1,0,0,0,0,0,0,0
1.18978E+18,15297,476,16,4,10,31,5,2019,1,-3,0,0,0,0,0,0,0
1.1908E+18,1415,441,407,7,11,3,1,2019,3,-1,2,0,0,5,0,2.5,0
1.23782E+18,11900,887,85,3,3,11,19,2020,1,-2,0,2,0,0,464712,0,232356
1.24118E+18,477,1883,24,6,3,21,1,2020,3,-4,0,2,0,0,474,0,237
1.25291E+18,13041,9690,13,3,4,22,10,2020,1,-4,0,0,0,0,0,0,0
1.24753E+18,2392,2190,231,2,4,7,14,2020,2,-1,0,0,0,0,0,0,0
1.2382E+18,24732,1144,247,4,3,12,20,2020,3,-2,0,0,0,0,0,0,0
1.23202E+18,7389,1039,72,1,2,24,18,2020,2,-1,7,0,0,48,0,6.857142857,0
1.24743E+18,1680,1800,42,2,4,7,7,2020,3,-3,3,0,0,273,0,91,0
1.21462E+18,651064,741,192,2,1,7,19,2020,2,-1,0,0,0,0,0,0,0
1.22108E+18,3573,2882,1,6,1,25,14,2020,2,-1,0,6,0,0,866,0,144.3333333
1.24162E+18,21998,14398,45,7,3,22,6,2020,1,-2,0,0,0,0,0,0,0
1.24106E+18,956,185,33,5,3,20,17,2020,2,-1,0,3,0,0,205756,0,68585.33333
1.24079E+18,410,389,109,5,3,20,0,2020,2,-1,0,0,0,0,0,0,0
1.24509E+18,875,118,44,2,3,31,20,2020,1,-2,0,3,0,0,1203,0,401
1.20129E+18,2531,1217,63,7,12,1,23,2019,3,-1,0,0,0,0,0,0,0
1.24005E+18,2915,1775,39,2,3,17,22,2020,1,-2,0,0,0,0,0,0,0
1.24612E+18,16117,19,4,5,4,3,16,2020,2,-1,0,0,0,0,0,0,0
1.23851E+18,8553,307,42,5,3,13,16,2020,1,-2,0,3,0,0,560764,0,186921.3333
1.22365E+18,158,581,3,6,2,1,16,2020,1,-1,0,1,0,0,1077,0,1077
1.23926E+18,4008032,624,37,7,3,15,18,2020,1,-3,0,0,0,0,0,0,0
1.19756E+18,10490,541,0,4,11,21,17,2019,3,-1,0,2,0,0,376,0,188
1.22382E+18,3423,4638,13,7,2,2,4,2020,2,-1,1,1,0,1862,3937,1862,3937
1.24291E+18,96223,1993,24,3,3,25,20,2020,1,-1,1,1,0,228,205754,228,205754
1.2167E+18,246250,1998,71,1,1,13,12,2020,2,-1,3,1,0,376,10,125.3333333,10
1.19068E+18,10202,4777,50,6,11,2,17,2019,1,-1,0,0,0,0,0,0,0
1.22475E+18,15274,396,401,2,2,4,17,2020,1,-1,0,0,0,0,0,0,0
1.23817E+18,8787,140,146,4,3,12,18,2020,1,-2,0,0,0,0,0,0,0
1.24997E+18,359335,170,61,2,4,14,7,2020,1,-1,0,1,0,0,40,0,40
1.22299E+18,60,143,33,4,1,30,21,2020,1,-1,4,2,0,498,146,124.5,73
1.18386E+18,473,302,98,1,10,14,21,2019,2,-1,0,3,0,0,63509,0,21169.66667
1.24234E+18,81581,875,38,2,3,24,6,2020,1,-1,0,0,0,0,0,0,0
1.25072E+18,20714,12854,80,4,4,16,9,2020,2,-4,0,0,0,0,0,0,0
1.2396E+18,548467,24903,10,1,3,16,16,2020,1,-1,0,0,0,0,0,0,0
1.2415E+18,8566,3517,186,6,3,21,22,2020,3,-1,0,1,0,0,22891,0,22891
1.24011E+18,1391,897,34,3,3,18,2,2020,1,-1,0,0,0,0,0,0,0
1.25439E+18,4766,5029,70,7,4,26,12,2020,1,-3,0,0,0,0,0,0,0
1.20339E+18,6316,441,116,6,12,7,19,2019,3,-1,2,0,0,3,0,1.5,0
1.24353E+18,3277,3995,41,5,3,27,13,2020,1,-1,0,1,0,0,109,0,109
1.20208E+18,21408,20286,154,3,12,4,4,2019,2,-1,0,0,0,0,0,0,0
1.19071E+18,13986,1,63,6,11,2,19,2019,1,-2,0,0,0,0,0,0,0
1.18737E+18,12195,2498,4,4,10,24,13,2019,1,-3,0,0,0,0,0,0,0
1.23274E+18,5501945,27,44,3,2,26,19,2020,2,-1,0,2,0,0,311891,0,155945.5
1.17969E+18,34107,9591,44,4,10,3,9,2019,1,-1,0,0,0,0,0,0,0
1.24551E+18,9136,833,106,4,4,2,0,2020,1,-2,0,0,0,0,0,0,0
1.25105E+18,7,0,9,5,4,17,7,2020,3,-1,5,1,0,2174,13,434.8,13
1.23822E+18,8431814,1082,59,4,3,12,21,2020,1,-1,0,0,0,0,0,0,0
1.22358E+18,61442,210,143,6,2,1,12,2020,2,-1,0,0,0,0,0,0,0
1.23313E+18,114432,491,82,4,2,27,20,2020,3,-1,0,0,0,0,0,0,0
1.24759E+18,375,544,113,2,4,7,18,2020,2,-2,0,0,0,0,0,0,0
1.24152E+18,2456,1670,71,7,3,22,0,2020,3,-2,0,0,0,0,0,0,0
1.24906E+18,6489,6667,44,6,4,11,19,2020,1,-1,0,0,0,0,0,0,0
1.23085E+18,569998,247,50,5,2,21,13,2020,1,-1,1,5,0,13927,3418,13927,683.6
1.24901E+18,426424,1302,201,6,4,11,16,2020,1,-1,0,1,0,0,52933,0,52933
1.24451E+18,8660239,129,144,1,3,30,6,2020,2,-1,0,0,0,0,0,0,0
1.23935E+18,1275136,114,81,1,3,16,0,2020,1,-1,0,0,0,0,0,0,0
1.2415E+18,80250,777,538,6,3,21,22,2020,1,-1,0,0,0,0,0,0,0
1.25187E+18,559,180,73,7,4,19,13,2020,1,-4,2,0,0,1404,0,702,0
1.25481E+18,81114,303,73,1,4,27,16,2020,2,-3,0,0,0,0,0,0,0
1.24308E+18,1369,698,58,4,3,26,7,2020,1,-3,0,0,0,0,0,0,0
1.24518E+18,4738,47,52,3,4,1,2,2020,3,-1,0,0,0,0,0,0,0
1.24223E+18,36122,6901,37,1,3,23,23,2020,1,-3,0,5,0,0,266196,0,53239.2
1.18939E+18,1216,1883,31,3,10,30,4,2019,1,-1,0,1,0,0,5,0,5
1.24369E+18,122404,2066,61,5,3,27,23,2020,2,-2,0,0,0,0,0,0,0
1.1871E+18,49222,4013,62,3,10,23,20,2019,3,-1,2,0,0,93,0,46.5,0
1.21967E+18,35964,21536,55,2,1,21,17,2020,2,-1,0,2,0,0,105,0,52.5
1.2403E+18,1273,1287,102,3,3,18,15,2020,3,-1,0,0,0,0,0,0,0
1.23184E+18,21242595,1115,20,1,2,24,6,2020,1,-1,0,0,0,0,0,0,0
1.23992E+18,35939,17497,26,2,3,17,14,2020,1,-1,1,1,0,14896,82,14896,82
1.24042E+18,146831,1528,395,3,3,18,23,2020,1,-1,0,0,0,0,0,0,0
1.24955E+18,9520,408,30,1,4,13,4,2020,1,-5,0,0,0,0,0,0,0
1.22332E+18,1681,482,42,5,1,31,18,2020,3,-1,2,3,0,90,646,45,215.3333333
1.24107E+18,8466,3871,9,5,3,20,18,2020,1,-3,9,0,0,26277,0,2919.666667,0
1.24044E+18,3070813,689,119,4,3,19,0,2020,1,-2,1,0,0,451,0,451,0
1.18106E+18,504,23,28,1,10,7,3,2019,1,-3,0,4,0,0,246,0,61.5
1.24243E+18,6992,4002,44,2,3,24,12,2020,3,-2,1,1,0,302,45395,302,45395
1.20519E+18,4875,5232,12,4,12,12,18,2019,2,-2,0,0,0,0,0,0,0
1.21861E+18,15715,15279,21,6,1,18,19,2020,1,-1,0,0,0,0,0,0,0
1.24625E+18,1276924,22,24,6,4,4,1,2020,1,-1,0,0,0,0,0,0,0
1.24216E+18,41599,34379,55,1,3,23,18,2020,1,-3,0,0,0,0,0,0,0
1.25448E+18,67711,219,84,7,4,26,18,2020,3,-1,0,0,0,0,0,0,0
1.24023E+18,2297,93,53,3,3,18,11,2020,2,-1,0,0,0,0,0,0,0
1.21524E+18,2227,279,69,4,1,9,11,2020,2,-3,0,0,0,0,0,0,0
1.25048E+18,321220,2609,25,3,4,15,17,2020,1,-1,0,0,0,0,0,0,0
1.2412E+18,17,197,17,6,3,21,3,2020,3,-1,3,2,0,5066,20469,1688.666667,10234.5
1.21637E+18,23472,24141,12,7,1,12,14,2020,1,-3,0,1,0,0,3230,0,3230
1.22147E+18,3221,37,42,7,1,26,16,2020,3,-3,0,4,0,0,230073,0,57518.25
1.2494E+18,48856,49362,12,7,4,12,18,2020,1,-1,3,5,0,431,53078,143.6666667,10615.6
